"REF_DATE","GEO","DGUID","Statistic","Household tenure","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Household furnishings and equipment","Dollars","81","units","0","v54530635","1.1.5.14","1277","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Household furnishings","Dollars","81","units","0","v54530636","1.1.5.15","651","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Furniture","Dollars","81","units","0","v64477360","1.1.5.111","493","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Rugs, mats and underpadding","Dollars","81","units","0","v64477361","1.1.5.112","22","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Art, antiques and decorative ware","Dollars","81","units","0","v64477362","1.1.5.113","45","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Linens","Dollars","81","units","0","v64477363","1.1.5.114","39","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other household furnishings (curtains, mirrors and picture frames)","Dollars","81","units","0","v64477364","1.1.5.115","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Household equipment","Dollars","81","units","0","v54530637","1.1.5.16","584","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Household appliances","Dollars","81","units","0","v54530638","1.1.5.17","263","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Refrigerators and freezers","Dollars","81","units","0","v64477365","1.1.5.116","38","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Microwave ovens","Dollars","81","units","0","v64477366","1.1.5.117","10","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Cooking appliances","Dollars","81","units","0","v64477367","1.1.5.118","34","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Washers and dryers","Dollars","81","units","0","v64477368","1.1.5.119","43","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Dishwashers","Dollars","81","units","0","v64477369","1.1.5.120","9","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Room air conditioners, portable humidifiers and dehumidifiers","Dollars","81","units","0","v64477370","1.1.5.121","17","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other electric equipment and appliances (including parts and attachments)","Dollars","81","units","0","v64477371","1.1.5.122","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other household equipment","Dollars","81","units","0","v64477372","1.1.5.123","321","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Home and workshop tools and equipment","Dollars","81","units","0","v64477373","1.1.5.124","60","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Lawn, garden and snow-removal equipment and tools","Dollars","81","units","0","v64477374","1.1.5.125","32","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Non-electric kitchen and cooking equipment","Dollars","81","units","0","v64477375","1.1.5.126","111","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other household equipment, parts and accessories","Dollars","81","units","0","v64477376","1.1.5.127","118","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Maintenance, rental, repairs and services related to household furnishings and equipment","Dollars","81","units","0","v64477377","1.1.5.128","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Services related to household furnishings and equipment","Dollars","81","units","0","v64477378","1.1.5.129","19","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Rental of heating equipment","Dollars","81","units","0","v64477379","1.1.5.130","13","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Home security services","Dollars","81","units","0","v64477380","1.1.5.131","6","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Clothing and accessories","Dollars","81","units","0","v54530639","1.1.5.18","2785","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Women's and girls' wear (women and girls aged 4 years and over)","Dollars","81","units","0","v64477381","1.1.5.132","1207","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Clothing (women and girls aged 4 years and over)","Dollars","81","units","0","v64477382","1.1.5.133","809","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64477383","1.1.5.134","256","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Athletic footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64477384","1.1.5.135","92","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64477385","1.1.5.136","165","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Accessories (women and girls aged 4 years and over)","Dollars","81","units","0","v64477386","1.1.5.137","56","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Watches and jewellery (women and girls aged 4 years and over)","Dollars","81","units","0","v64477387","1.1.5.138","85","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Watches (women and girls aged 4 years and over)","Dollars","81","units","0","v64477388","1.1.5.139","19","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Jewellery (women and girls aged 4 years and over)","Dollars","81","units","0","v64477389","1.1.5.140","66","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Men's and boys' wear (men and boys aged 4 years and over)","Dollars","81","units","0","v64477390","1.1.5.141","996","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Clothing (men and boys aged 4 years and over)","Dollars","81","units","0","v64477391","1.1.5.142","663","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Footwear (men and boys aged 4 years and over)","Dollars","81","units","0","v64477392","1.1.5.143","241","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Athletic footwear (men and boys aged 4 years and over)","Dollars","81","units","0","v64477393","1.1.5.144","116","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other footwear (men and boys aged 4 years and over)","Dollars","81","units","0","v64477394","1.1.5.145","124","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Accessories (men and boys aged 4 years and over)","Dollars","81","units","0","v64477395","1.1.5.146","50","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Watches and jewellery (men and boys aged 4 years and over)","Dollars","81","units","0","v64477396","1.1.5.147","42","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Watches (men and boys aged 4 years and over)","Dollars","81","units","0","v64477397","1.1.5.148","27","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Jewellery (men and boys aged 4 years and over)","Dollars","81","units","0","v64477398","1.1.5.149","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Children's wear (children under 4 years)","Dollars","81","units","0","v64477399","1.1.5.150","104","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Clothing and cloth diapers (children under 4 years)","Dollars","81","units","0","v64477400","1.1.5.151","89","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Footwear (children under 4 years)","Dollars","81","units","0","v64477401","1.1.5.152","15","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Gifts of clothing for non-household members","Dollars","81","units","0","v64477402","1.1.5.153","309","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Clothing material, yarn, thread and other notions","Dollars","81","units","0","v64477403","1.1.5.154","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Clothing services","Dollars","81","units","0","v64477404","1.1.5.155","144","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Laundry and dry-cleaning services","Dollars","81","units","0","v64477405","1.1.5.156","30","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Laundromats and self-service dry cleaning","Dollars","81","units","0","v64477406","1.1.5.157","103","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Services for clothing, footwear and jewellery","Dollars","81","units","0","v64477407","1.1.5.158","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Transportation","Dollars","81","units","0","v54530644","1.1.5.23","8408","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Private transportation","Dollars","81","units","0","v54530645","1.1.5.24","7191","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Private use automobiles, vans and trucks","Dollars","81","units","0","v64477408","1.1.5.159","3339","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Purchase of automobiles, vans and trucks","Dollars","81","units","0","v64477409","1.1.5.160","2989","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Automobiles (purchase)","Dollars","81","units","0","v64477410","1.1.5.161","1306","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Vans (including mini-vans, purchase)","Dollars","81","units","0","v64477411","1.1.5.162","347","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Trucks (including sport utility vehicles, purchase)","Dollars","81","units","0","v64477412","1.1.5.163","1336","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Accessories for automobiles, vans and trucks","Dollars","81","units","0","v64477413","1.1.5.164","31","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Fees for leased automobiles, vans and trucks","Dollars","81","units","0","v64477414","1.1.5.165","318","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Regular fees for leased automobiles, vans and trucks","Dollars","81","units","0","v64477415","1.1.5.166","255","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Regular fees for leased automobiles","Dollars","81","units","0","v64477416","1.1.5.167","163","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Regular fees for leased vans and trucks","Dollars","81","units","0","v64477417","1.1.5.168","92","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other costs for leased automobiles, vans and trucks (include down payment and closing costs)","Dollars","81","units","0","v64477418","1.1.5.169","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Rented automobiles, vans and trucks","Dollars","81","units","0","v64477419","1.1.5.170","61","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Automobile, van and truck operations","Dollars","81","units","0","v64477420","1.1.5.171","3791","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Registration fees for automobiles, vans and trucks (including insurance if part of registration)","Dollars","81","units","0","v64477421","1.1.5.172","406","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Private and public vehicle insurance premiums","Dollars","81","units","0","v64477422","1.1.5.173","811","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tires, batteries, and other parts and supplies for vehicles","Dollars","81","units","0","v64477423","1.1.5.174","299","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Maintenance and repairs of vehicles","Dollars","81","units","0","v64477424","1.1.5.175","777","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Vehicle security and communication services","Dollars","81","units","0","v64477425","1.1.5.176","3","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Gas and other fuels (all vehicles and tools)","Dollars","81","units","0","v64477426","1.1.5.177","1173","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Parking (excluding parking fees included in rent and traffic and parking tickets)","Dollars","81","units","0","v64477428","1.1.5.179","187","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other automobile, van and truck operation services","Dollars","81","units","0","v64477427","1.1.5.178","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Drivers' licences and tests, and driving lessons","Dollars","81","units","0","v64477429","1.1.5.180","87","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Drivers' licences and tests","Dollars","81","units","0","v64477430","1.1.5.181","55","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Driving lessons","Dollars","81","units","0","v64477431","1.1.5.182","32","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Public transportation","Dollars","81","units","0","v54530646","1.1.5.25","1217","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","City or commuter bus, subway, streetcar and commuter train","Dollars","81","units","0","v64477432","1.1.5.183","399","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Taxi (including tips)","Dollars","81","units","0","v64477433","1.1.5.184","140","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other local passenger transportation","Dollars","81","units","0","v64477434","1.1.5.185","24","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Airplane","Dollars","81","units","0","v64477435","1.1.5.186","500","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Inter-city bus","Dollars","81","units","0","v64477436","1.1.5.187","9","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other inter-city passenger transportation services","Dollars","81","units","0","v64477437","1.1.5.188","30","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Household moving, storage and delivery services","Dollars","81","units","0","v64477438","1.1.5.189","116","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Health care","Dollars","81","units","0","v54530647","1.1.5.26","1793","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Direct health care costs to household","Dollars","81","units","0","v54530648","1.1.5.27","1306","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Prescribed medicines and pharmaceutical products","Dollars","81","units","0","v64477439","1.1.5.190","370","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Non-prescribed medicines, pharmaceutical products, health care supplies and equipment","Dollars","81","units","0","v64477440","1.1.5.191","306","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Health care services","Dollars","81","units","0","v64477441","1.1.5.192","187","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Health care practitioners (excluding general practitioners and specialists)","Dollars","81","units","0","v64477442","1.1.5.193","122","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Health care by general practitioners and specialists","Dollars","81","units","0","v64477443","1.1.5.194","23","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Weight control programs, smoking cessation programs and other medical services","Dollars","81","units","0","v64477444","1.1.5.195","14","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Hospital care, nursing homes and other residential care facilities","Dollars","81","units","0","v64477445","1.1.5.196","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Eye-care goods and services","Dollars","81","units","0","v64477446","1.1.5.197","153","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Prescription eye wear","Dollars","81","units","0","v64477447","1.1.5.198","103","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Non-prescription eye wear and other eye-care goods","Dollars","81","units","0","v64477448","1.1.5.199","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Eye-care services (e.g. surgery, exams)","Dollars","81","units","0","v64477449","1.1.5.200","21","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Dental services","Dollars","81","units","0","v64477450","1.1.5.201","290","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Private health insurance plan premiums","Dollars","81","units","0","v64477452","1.1.5.203","487","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Private health care plan premiums","Dollars","81","units","0","v64477453","1.1.5.204","388","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Dental plan premiums","Dollars","81","units","0","v64477454","1.1.5.205","33","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Accident or disability insurance premiums","Dollars","81","units","0","v64477455","1.1.5.206","66","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Personal care","Dollars","81","units","0","v54530650","1.1.5.29","855","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Personal care products","Dollars","81","units","0","v64477456","1.1.5.207","476","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Hair care products","Dollars","81","units","0","v64477457","1.1.5.208","56","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Makeup, skin care, manicure and fragrance products","Dollars","81","units","0","v64477458","1.1.5.209","171","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Makeup, skin care and manicure products","Dollars","81","units","0","v64477459","1.1.5.210","132","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Fragrance products","Dollars","81","units","0","v64477460","1.1.5.211","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Personal deodorants","Dollars","81","units","0","v64477461","1.1.5.212","12","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Body soaps","Dollars","81","units","0","v64477462","1.1.5.213","37","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Oral hygiene products","Dollars","81","units","0","v64477463","1.1.5.214","46","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Disposable diapers","Dollars","81","units","0","v64477464","1.1.5.215","43","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other personal care supplies and equipment","Dollars","81","units","0","v64477465","1.1.5.216","110","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Personal care services","Dollars","81","units","0","v64477466","1.1.5.217","379","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Hair grooming services","Dollars","81","units","0","v64477467","1.1.5.218","287","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other personal care services","Dollars","81","units","0","v64477468","1.1.5.219","92","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Recreation","Dollars","81","units","0","v54530651","1.1.5.30","2131","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Recreational equipment and related services","Dollars","81","units","0","v54530652","1.1.5.31","737","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Sports, athletic and recreational equipment and related services","Dollars","81","units","0","v64477469","1.1.5.220","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Outdoor play equipment and accessories","Dollars","81","units","0","v64477470","1.1.5.221","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Children's toys","Dollars","81","units","0","v64477471","1.1.5.222","130","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Video game systems and accessories (excluding for computers)","Dollars","81","units","0","v64477472","1.1.5.223","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Art and craft materials","Dollars","81","units","0","v64477473","1.1.5.224","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Computer equipment and supplies","Dollars","81","units","0","v64477474","1.1.5.225","328","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Computer hardware","Dollars","81","units","0","v64477475","1.1.5.226","169","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Computer software and video game systems","Dollars","81","units","0","v64477476","1.1.5.227","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Computer supplies and other equipment","Dollars","81","units","0","v64477477","1.1.5.228","53","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tablet computers","Dollars","81","units","0","v79417404","1.1.5.317","39","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","E-Book readers","Dollars","81","units","0","v105964516","1.1.5.321","2","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Wearable electronic devices","Dollars","81","units","0","v110620172","1.1.5.322","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Photographic goods and services","Dollars","81","units","0","v64477478","1.1.5.229","105","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Cameras and accessories","Dollars","81","units","0","v64477479","1.1.5.230","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Photographic services","Dollars","81","units","0","v64477480","1.1.5.231","60","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Collectors' items (e.g. stamps, coins)","Dollars","81","units","0","v64477481","1.1.5.232","13","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other recreational equipment and related services","Dollars","81","units","0","v64477482","1.1.5.233","15","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Home entertainment equipment and services","Dollars","81","units","0","v54530653","1.1.5.32","176","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Home entertainment equipment","Dollars","81","units","0","v64477483","1.1.5.234","165","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Audio equipment","Dollars","81","units","0","v64477484","1.1.5.235","13","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Video equipment","Dollars","81","units","0","v64477485","1.1.5.236","105","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Blu-ray players","Dollars","81","units","0","v64477486","1.1.5.237","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","DVD players","Dollars","81","units","0","v64477487","1.1.5.238","1","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Televisions and other video equipment and accessories","Dollars","81","units","0","v64477488","1.1.5.239","100","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Home theatre systems","Dollars","81","units","0","v64477489","1.1.5.240","12","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Pre-recorded media, music downloads and blank audio and video media","Dollars","81","units","0","v64477490","1.1.5.241","36","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Home entertainment services","Dollars","81","units","0","v64477491","1.1.5.242","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Rental of video media","Dollars","81","units","0","v64477492","1.1.5.243","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Maintenance and repairs of electronic and communications equipment","Dollars","81","units","0","v64477493","1.1.5.244","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Recreational services","Dollars","81","units","0","v54530654","1.1.5.33","1054","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Entertainment","Dollars","81","units","0","v64477494","1.1.5.245","583","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Movie theatres","Dollars","81","units","0","v64477495","1.1.5.246","48","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Live sporting and performing arts events","Dollars","81","units","0","v64477496","1.1.5.247","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Admission fees to museums, zoos and other sites","Dollars","81","units","0","v64477497","1.1.5.248","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Television and satellite radio services (including installation, service and pay TV charges)","Dollars","81","units","0","v64477498","1.1.5.249","430","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Use of recreation facilities","Dollars","81","units","0","v64477501","1.1.5.252","227","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Dues and fees for sports and recreation facilities","Dollars","81","units","0","v64477502","1.1.5.253","200","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Children's camps","Dollars","81","units","0","v64477503","1.1.5.254","27","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Package trips","Dollars","81","units","0","v64477504","1.1.5.255","238","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other recreational activities and services","Dollars","81","units","0","v64477505","1.1.5.256","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Recreational vehicles and associated services","Dollars","81","units","0","v54530655","1.1.5.34","164","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Purchase of recreational vehicles","Dollars","81","units","0","v64477506","1.1.5.257","110","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Motorcycles and snowmobiles (purchase)","Dollars","81","units","0","v64477507","1.1.5.258","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","All-terrain vehicles (purchase)","Dollars","81","units","0","v64477508","1.1.5.259","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Bicycles (purchase), parts and accessories","Dollars","81","units","0","v64477510","1.1.5.261","39","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other recreational vehicles (purchase)","Dollars","81","units","0","v64477509","1.1.5.260","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Operation of recreational vehicles","Dollars","81","units","0","v64477511","1.1.5.262","54","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Insurance premiums for recreational vehicles","Dollars","81","units","0","v64477512","1.1.5.263","22","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Registration fees and licences for recreational vehicles","Dollars","81","units","0","v64477513","1.1.5.264","10","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Parking, storage fees and other dues","Dollars","81","units","0","v64477514","1.1.5.265","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other expenses for recreational vehicles","Dollars","81","units","0","v64477515","1.1.5.266","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Education","Dollars","81","units","0","v54530656","1.1.5.35","1825","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tuition fees","Dollars","81","units","0","v64477516","1.1.5.267","1690","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tuition fees for kindergarten, elementary and secondary schools","Dollars","81","units","0","v64477517","1.1.5.268","71","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tuition fees for university","Dollars","81","units","0","v64477518","1.1.5.269","746","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tuition fees for other training (college, trade and professional institutions)","Dollars","81","units","0","v64477519","1.1.5.270","786","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other educational services","Dollars","81","units","0","v64477520","1.1.5.271","18","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Personal interest courses and lessons (excluding driving lessons)","Dollars","81","units","0","v64477521","1.1.5.272","69","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Textbooks and school supplies","Dollars","81","units","0","v64477522","1.1.5.273","135","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Reading materials and other printed matter","Dollars","81","units","0","v54530657","1.1.5.36","119","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Newspapers","Dollars","81","units","0","v64477523","1.1.5.274","7","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Magazines and periodicals","Dollars","81","units","0","v64477524","1.1.5.275","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Books and E-Books (excluding school books)","Dollars","81","units","0","v64477525","1.1.5.276","84","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Maps, sheet music and other printed matter","Dollars","81","units","0","v64477526","1.1.5.277","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Services related to reading materials (e.g. photocopying, library fees)","Dollars","81","units","0","v64477527","1.1.5.278","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tobacco products and alcoholic beverages","Dollars","81","units","0","v54530658","1.1.5.37","1304","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Tobacco products and smokers' supplies","Dollars","81","units","0","v64477528","1.1.5.279","448","","","","0"
